run_id,hypothesis_name,cv_folds,cv_repeats,num_hyp_samples,rank_test_score,mean_test_score,std_test_score,min_score,max_score,mean_fit_time,params
1563467886,rf,25,5,0,1,0.8442199775533109,0.060555299386495495,0.6857142857142857,0.9722222222222222,0.42482140159606935,{}
1563467967,rf,25,5,0,1,0.8464646464646465,0.06313387275649329,0.6857142857142857,0.9722222222222222,0.4351778450012207,{}
1563468002,rf,25,5,0,1,0.8493827160493828,0.05692415744888148,0.6666666666666666,0.9444444444444444,0.43017854499816893,{}
1563468085,rf,25,20,0,1,0.8467452300785634,0.05815931524473085,0.6857142857142857,1.0,0.4551401038169861,{}
1563468287,rf,25,20,0,1,0.8458473625140291,0.057907874554670065,0.6571428571428571,0.9722222222222222,0.4501990237236023,{}
1563468376,rf,25,20,0,1,0.847699214365881,0.059393888235977105,0.6666666666666666,1.0,0.4374187750816345,{}
1563468812,rf,25,20,0,1,0.845679012345679,0.0597477124338613,0.6388888888888888,0.9722222222222222,0.44246414852142335,{}
1563468922,rf,25,20,0,1,0.8459034792368125,0.057675698868669655,0.6388888888888888,1.0,0.46779736328125,{}
1563469184,rf,25,20,0,1,0.8440516273849608,0.05673520756664491,0.6111111111111112,0.9722222222222222,0.4496183905601501,{}
1563469303,rf,25,20,0,1,0.8445566778900112,0.0570838554713943,0.6388888888888888,1.0,0.448174889087677,{}
1563469682,rf,25,20,0,1,0.854320987654321,0.05700853969320994,0.6666666666666666,1.0,0.45580037546157837,{}
1563469901,rf,25,20,0,1,0.845679012345679,0.057986009798574566,0.6388888888888888,0.9722222222222222,0.512941222667694,{}
1563470026,rf,25,20,0,1,0.8548260381593715,0.05825204574328651,0.6944444444444444,1.0,0.4602665729522705,{}
1563470152,rf,25,20,0,1,0.8528619528619529,0.05709308760847305,0.6388888888888888,1.0,0.4569333877563477,{}
1563470347,rf,25,20,0,1,0.8539281705948373,0.058150929310808404,0.6666666666666666,1.0,0.47166637659072874,{}
1563470437,rf,25,20,0,1,0.8524130190796857,0.05541105486439848,0.6857142857142857,1.0,0.44567360734939576,{}
1563470528,rf,25,20,0,1,0.8389450056116723,0.05986873308311258,0.6285714285714286,0.9722222222222222,0.5001465725898743,{}

1563470774,rf,25,5,25,1,0.8606060606060606,0.05354381441795416,0.75,1.0,0.45003718757629396,"{'estimator__criterion': 'gini', 'estimator__max_depth': 21, 'estimator__max_features': 1, 'estimator__min_samples_split': 0.008058106667377248}"
1563470774,rf,25,5,25,2,0.8599326599326599,0.05309144825601882,0.75,1.0,0.4634842758178711,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 21, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.0066955458489023605}"
1563470774,rf,25,5,25,3,0.8592592592592593,0.05246184261817503,0.75,1.0,0.4225454845428467,"{'estimator__criterion': 'gini', 'estimator__max_depth': 21, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.008219261357380245}"
1563470774,rf,25,5,25,4,0.858361391694725,0.05282718748824324,0.75,1.0,0.47509596824645994,"{'estimator__criterion': 'gini', 'estimator__max_depth': 20, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.007001912790907665}"
1563470774,rf,25,5,25,5,0.8581369248035915,0.05256632142353897,0.75,0.9714285714285714,0.4229447498321533,"{'estimator__criterion': 'gini', 'estimator__max_depth': 29, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.009890107235245223}"
1563470774,rf,25,5,25,6,0.8574635241301908,0.05418714950031156,0.7222222222222222,1.0,0.44743732261657715,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 17, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.003648088133000514}"
1563470774,rf,25,5,25,7,0.8558922558922559,0.050960214019827074,0.75,0.9444444444444444,0.4251408138275147,"{'estimator__criterion': 'gini', 'estimator__max_depth': 23, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.01204314640447799}"
1563470774,rf,25,5,25,8,0.8531986531986532,0.05701328237847079,0.6944444444444444,1.0,0.47617827987670897,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 22, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.003347125608447507}"
1563470774,rf,25,5,25,9,0.8520763187429854,0.055945013589473874,0.7222222222222222,1.0,0.47494681358337404,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 20, 'estimator__max_features': 4, 'estimator__min_samples_split': 0.0014556350853878316}"
1563470774,rf,25,5,25,10,0.8516273849607183,0.05543210545848571,0.6944444444444444,1.0,0.4834819087982178,"{'estimator__criterion': 'gini', 'estimator__max_depth': 15, 'estimator__max_features': 6, 'estimator__min_samples_split': 0.0035946165177713715}"
1563470774,rf,25,5,25,11,0.8509539842873176,0.05521112937972762,0.7222222222222222,1.0,0.47736850357055666,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 19, 'estimator__max_features': 4, 'estimator__min_samples_split': 0.0011277266737082453}"
1563470774,rf,25,5,25,12,0.8491582491582491,0.05278371661953188,0.6944444444444444,0.9444444444444444,0.448236083984375,"{'estimator__criterion': 'gini', 'estimator__max_depth': 18, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.018958238157112294}"
1563470774,rf,25,5,25,13,0.8471380471380472,0.05609529813880837,0.6944444444444444,1.0,0.48387106704711913,"{'estimator__criterion': 'gini', 'estimator__max_depth': 22, 'estimator__max_features': 6, 'estimator__min_samples_split': 0.00187314553719062}"
1563470774,rf,25,5,25,14,0.8430976430976431,0.053482912500578406,0.6666666666666666,0.9444444444444444,0.42290912246704104,"{'estimator__criterion': 'gini', 'estimator__max_depth': 17, 'estimator__max_features': 5, 'estimator__min_samples_split': 0.20878876049173206}"
1563470774,rf,25,5,25,15,0.8426487093153759,0.052686012094084786,0.6666666666666666,0.9444444444444444,0.5123697662353516,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 22, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.10311755059343726}"
1563470774,rf,25,5,25,16,0.8417508417508418,0.050973214237951175,0.6666666666666666,0.9444444444444444,0.43383222007751465,"{'estimator__criterion': 'gini', 'estimator__max_depth': 20, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.04429729503359438}"
1563470774,rf,25,5,25,17,0.8397306397306398,0.055241796315585144,0.6666666666666666,0.9722222222222222,0.40157199478149413,"{'estimator__criterion': 'gini', 'estimator__max_depth': 17, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.1507836227888291}"
1563470774,rf,25,5,25,17,0.8397306397306398,0.052143937894037214,0.6666666666666666,0.9444444444444444,0.3976009922027588,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 24, 'estimator__max_features': 1, 'estimator__min_samples_split': 0.05691701317165681}"
1563470774,rf,25,5,25,19,0.8388327721661055,0.052864885319662214,0.6666666666666666,0.9444444444444444,0.4069756622314453,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 19, 'estimator__max_features': 1, 'estimator__min_samples_split': 0.10135665844980132}"
1563470774,rf,25,5,25,20,0.8374859708193042,0.051583924902805285,0.6666666666666666,0.9444444444444444,0.42457120513916013,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 20, 'estimator__max_features': 1, 'estimator__min_samples_split': 0.03499792474739737}"
1563470774,rf,25,5,25,20,0.8374859708193042,0.056006285807721656,0.6388888888888888,0.9705882352941176,0.4105650405883789,"{'estimator__criterion': 'gini', 'estimator__max_depth': 18, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.1459240473734953}"
1563470774,rf,25,5,25,22,0.8320987654320988,0.05165326659166721,0.6666666666666666,0.9428571428571428,0.45222542190551757,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 22, 'estimator__max_features': 1, 'estimator__min_samples_split': 0.029551487150688872}"
1563470774,rf,25,5,25,23,0.804040404040404,0.06289961727208715,0.6111111111111112,0.9722222222222222,0.3850158576965332,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 20, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.27761191520336376}"
1563470774,rf,25,5,25,24,0.8031425364758699,0.06562840895913277,0.6111111111111112,0.9705882352941176,0.41559786224365236,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 25, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.36843492154446683}"
1563470774,rf,25,5,25,25,0.7973063973063973,0.06599099231737092,0.6111111111111112,0.9444444444444444,0.3877157287597656,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 23, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.40589399865226833}"
1563471381,rf,25,25,0,1,0.8457014590347923,0.057750744974986494,0.6764705882352942,1.0,0.441006693649292,{}
1563471653,rf,25,20,0,1,0.854320987654321,0.055764990698110736,0.6857142857142857,1.0,0.45612946128845216,{}
1563472146,rf,25,20,0,1,0.847250280583614,0.058392018646246185,0.6571428571428571,1.0,0.4231700463294983,{}
1563472352,rf,25,20,0,1,0.8464646464646465,0.05835387512473474,0.6666666666666666,1.0,0.44678876304626464,{}
1563472450,rf,25,20,0,1,0.8538159371492705,0.05787402690167526,0.6388888888888888,1.0,0.43889259195327757,{}

1563472568,rf,25,10,25,1,0.8498316498316498,0.05423952634216521,0.6857142857142857,1.0,0.42422665977478025,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 20, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.003960831252255283}"
1563472568,rf,25,10,25,2,0.8494949494949495,0.055120328707156656,0.6857142857142857,1.0,0.42765541648864747,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 29, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.009145324894199567}"
1563472568,rf,25,10,25,3,0.8493827160493828,0.05418930313130545,0.6944444444444444,1.0,0.41521290683746337,"{'estimator__criterion': 'gini', 'estimator__max_depth': 29, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.0021314127311541408}"
1563472568,rf,25,10,25,4,0.8491582491582491,0.05590779846680995,0.6857142857142857,1.0,0.4152931528091431,"{'estimator__criterion': 'gini', 'estimator__max_depth': 20, 'estimator__max_features': 1, 'estimator__min_samples_split': 0.009629768008693038}"
1563472568,rf,25,10,25,5,0.8489337822671156,0.05539435323507537,0.6944444444444444,1.0,0.43254358768463136,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 14, 'estimator__max_features': 5, 'estimator__min_samples_split': 0.012172431837518264}"
1563472568,rf,25,10,25,6,0.848709315375982,0.05604503668987201,0.6666666666666666,1.0,0.4206804065704346,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 21, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.03375660465399112}"
1563472568,rf,25,10,25,6,0.848709315375982,0.05425466540187542,0.6944444444444444,1.0,0.44219950008392334,"{'estimator__criterion': 'gini', 'estimator__max_depth': 16, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.0025053796889126204}"
1563472568,rf,25,10,25,8,0.8485970819304153,0.05525794663267198,0.6857142857142857,1.0,0.4252214012145996,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 20, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.008864195235731323}"
1563472568,rf,25,10,25,8,0.8485970819304153,0.055017143565689944,0.6857142857142857,1.0,0.43319079303741453,"{'estimator__criterion': 'gini', 'estimator__max_depth': 24, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.0015058206537795142}"
1563472568,rf,25,10,25,10,0.8481481481481481,0.05532457240099531,0.6857142857142857,1.0,0.4331761703491211,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 13, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.005199821912560379}"
1563472568,rf,25,10,25,11,0.8480359147025813,0.054984105235202245,0.6944444444444444,1.0,0.4200724534988403,"{'estimator__criterion': 'gini', 'estimator__max_depth': 24, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.001928824780557515}"
1563472568,rf,25,10,25,12,0.8475869809203143,0.05477075537313363,0.6857142857142857,1.0,0.42934520053863523,"{'estimator__criterion': 'gini', 'estimator__max_depth': 14, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.005798143599457994}"
1563472568,rf,25,10,25,13,0.8445566778900112,0.05549467072582259,0.6666666666666666,0.9722222222222222,0.40976968860626223,"{'estimator__criterion': 'gini', 'estimator__max_depth': 19, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.05670778363451329}"
1563472568,rf,25,10,25,14,0.8444444444444444,0.05682609995955241,0.6666666666666666,0.9722222222222222,0.39128403091430664,"{'estimator__criterion': 'gini', 'estimator__max_depth': 24, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.14485448845111884}"
1563472568,rf,25,10,25,15,0.8442199775533109,0.05696186580174161,0.6666666666666666,0.9722222222222222,0.41281120777130126,"{'estimator__criterion': 'gini', 'estimator__max_depth': 16, 'estimator__max_features': 3, 'estimator__min_samples_split': 0.0645745843225051}"
1563472568,rf,25,10,25,15,0.8442199775533109,0.054354230898267145,0.6666666666666666,0.9722222222222222,0.40755236625671387,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 20, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.03639525231164913}"
1563472568,rf,25,10,25,17,0.8438832772166105,0.05525007730159153,0.6666666666666666,0.9722222222222222,0.39386843967437746,"{'estimator__criterion': 'gini', 'estimator__max_depth': 23, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.08325362174381629}"
1563472568,rf,25,10,25,18,0.8437710437710437,0.05479716323849057,0.6388888888888888,0.9722222222222222,0.3978035221099854,"{'estimator__criterion': 'gini', 'estimator__max_depth': 27, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.06112568323607503}"
1563472568,rf,25,10,25,19,0.8432098765432099,0.055822206237262285,0.6666666666666666,0.9722222222222222,0.39455568408966063,"{'estimator__criterion': 'gini', 'estimator__max_depth': 27, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.12275269291385024}"
1563472568,rf,25,10,25,20,0.8427609427609427,0.05686384960365019,0.6666666666666666,0.9722222222222222,0.40285216426849363,"{'estimator__criterion': 'gini', 'estimator__max_depth': 16, 'estimator__max_features': 5, 'estimator__min_samples_split': 0.12891451015123626}"
1563472568,rf,25,10,25,21,0.8413019079685746,0.058661502915113614,0.6388888888888888,0.9722222222222222,0.4062792329788208,"{'estimator__criterion': 'gini', 'estimator__max_depth': 20, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.19397991505228346}"
1563472568,rf,25,10,25,22,0.8410774410774411,0.05645780863612021,0.6666666666666666,0.9722222222222222,0.3891986255645752,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 14, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.1533169462452564}"
1563472568,rf,25,10,25,23,0.8324354657687991,0.05946844979874657,0.6111111111111112,0.9722222222222222,0.3816577453613281,"{'estimator__criterion': 'gini', 'estimator__max_depth': 24, 'estimator__max_features': 1, 'estimator__min_samples_split': 0.24625218851421865}"
1563472568,rf,25,10,25,24,0.8109988776655443,0.06134986298411064,0.6111111111111112,0.9722222222222222,0.3906284503936768,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 16, 'estimator__max_features': 4, 'estimator__min_samples_split': 0.24431262266666254}"
1563472568,rf,25,10,25,25,0.8063973063973064,0.06228698517485003,0.6111111111111112,0.9722222222222222,0.39115234661102294,"{'estimator__criterion': 'entropy', 'estimator__max_depth': 13, 'estimator__max_features': 2, 'estimator__min_samples_split': 0.27948446888726775}"
1563474017,rf,25,20,0,1,0.841358024691358,0.058502597513066835,0.6111111111111112,0.9722222222222222,0.44310931873321535,{}
1563474285,rf,25,20,0,1,0.8405162738496071,0.0554235267542373,0.6666666666666666,1.0,0.46582568740844726,{}
1563474460,rf,25,20,0,1,0.8378787878787879,0.058809166116534396,0.6666666666666666,1.0,0.419336639881134,{}
1563474731,rf,25,20,0,1,0.8393939393939394,0.05733093115853871,0.6944444444444444,0.9722222222222222,0.42423193359375,{}
1563476496,lgb,25,20,0,1,0.8423120089786756,0.06189900299163187,0.5833333333333334,1.0,0.18147430562973021,{}
1563476611,lgb,25,20,0,1,0.8434904601571268,0.06161482763667443,0.6388888888888888,0.9722222222222222,0.1926567997932434,{}
1563476743,lgb,25,20,0,1,0.8432098765432099,0.057954826971253204,0.6,0.9722222222222222,0.18573741388320922,{}
1563476819,lgb,25,20,0,1,0.8428170594837262,0.05823648810827232,0.6388888888888888,1.0,0.18076895189285277,{}
1563476978,rf,25,20,0,1,0.8418630751964086,0.06232352469878475,0.6285714285714286,1.0,1.4922372069358825,{}
1563477279,rf,25,20,0,1,0.8412457912457912,0.06005509581239218,0.6666666666666666,1.0,1.5301425938606261,{}
1563478031,lgb,25,5,5,1,0.8442199775533109,0.06484099712639138,0.6388888888888888,0.9722222222222222,0.17820283126831055,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 24}"
1563478031,lgb,25,5,5,2,0.8435465768799102,0.06343950298474778,0.6388888888888888,0.9722222222222222,0.16939369583129882,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 46}"
1563478031,lgb,25,5,5,3,0.8433221099887767,0.06453982253801128,0.6388888888888888,0.9722222222222222,0.15962584495544432,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 35}"
1563478031,lgb,25,5,5,3,0.8433221099887767,0.0648303786051458,0.6388888888888888,0.9722222222222222,0.17935914421081542,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 31}"
1563478031,lgb,25,5,5,5,0.8428731762065096,0.06527013798478838,0.6388888888888888,0.9722222222222222,0.17919540977478027,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 20}"

1563478132,lgb,25,5,50,1,0.8437710437710437,0.05694116859181319,0.6944444444444444,1.0,0.15447017288208006,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 41}"
1563478132,lgb,25,5,50,2,0.8435465768799102,0.05663219101603765,0.6944444444444444,1.0,0.1630924892425537,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 43}"
1563478132,lgb,25,5,50,2,0.8435465768799102,0.056945892955824924,0.6944444444444444,1.0,0.1709329204559326,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 45}"
1563478132,lgb,25,5,50,2,0.8435465768799102,0.05663219101603765,0.6944444444444444,1.0,0.15972334098815918,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 43}"
1563478132,lgb,25,5,50,2,0.8435465768799102,0.056945892955824924,0.6944444444444444,1.0,0.1817005786895752,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 45}"
1563478132,lgb,25,5,50,6,0.8433221099887767,0.05638227072323168,0.6944444444444444,1.0,0.16035880851745604,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 44}"
1563478132,lgb,25,5,50,6,0.8433221099887767,0.05638227072323168,0.6944444444444444,1.0,0.15296256256103516,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 44}"
1563478132,lgb,25,5,50,6,0.8433221099887767,0.05834231360639708,0.6944444444444444,1.0,0.18105647659301757,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 35}"
1563478132,lgb,25,5,50,6,0.8433221099887767,0.05638227072323168,0.6944444444444444,1.0,0.1679811420440674,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 44}"
1563478132,lgb,25,5,50,6,0.8433221099887767,0.05834231360639708,0.6944444444444444,1.0,0.21153210067749023,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 35}"
1563478132,lgb,25,5,50,6,0.8433221099887767,0.05834231360639708,0.6944444444444444,1.0,0.17612583541870117,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 35}"
1563478132,lgb,25,5,50,12,0.8430976430976431,0.0559364011888502,0.6944444444444444,1.0,0.14977815628051758,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 49}"
1563478132,lgb,25,5,50,12,0.8430976430976431,0.0563836749952999,0.6944444444444444,1.0,0.16142869186401368,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 47}"
1563478132,lgb,25,5,50,14,0.8426487093153759,0.05609311672806117,0.6944444444444444,1.0,0.17001154708862304,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 27}"
1563478132,lgb,25,5,50,14,0.8426487093153759,0.05609311672806117,0.6944444444444444,1.0,0.23090081405639648,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 27}"
1563478132,lgb,25,5,50,14,0.8426487093153759,0.05609311672806117,0.6944444444444444,1.0,0.1662355327606201,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 27}"
1563478132,lgb,25,5,50,17,0.8421997755331089,0.05674570403337474,0.6944444444444444,1.0,0.15774224472045897,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 40}"
1563478132,lgb,25,5,50,17,0.8421997755331089,0.056979478271696936,0.6944444444444444,1.0,0.2028241539001465,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 34}"
1563478132,lgb,25,5,50,17,0.8421997755331089,0.056985363209921924,0.6944444444444444,1.0,0.15526935768127442,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 39}"
1563478132,lgb,25,5,50,17,0.8421997755331089,0.056985363209921924,0.6944444444444444,1.0,0.1841422519683838,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 39}"
1563478132,lgb,25,5,50,21,0.8419753086419753,0.05628557907522186,0.6944444444444444,1.0,0.19113818359375,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 23}"
1563478132,lgb,25,5,50,21,0.8419753086419753,0.058084660011964266,0.6944444444444444,1.0,0.19075252151489258,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 36}"
1563478132,lgb,25,5,50,21,0.8419753086419753,0.05706860954659701,0.6944444444444444,1.0,0.16989065551757812,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 33}"
1563478132,lgb,25,5,50,24,0.8417508417508418,0.05776629541321161,0.6944444444444444,1.0,0.18349258613586425,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 31}"
1563478132,lgb,25,5,50,24,0.8417508417508418,0.05776629541321161,0.6944444444444444,1.0,0.17934762382507324,"{'estimator__min_child_samples': None, 'estimator__min_data_in_leaf': 31}"
