run_id,hypothesis_name,cv_folds,cv_repeats,num_hyp_samples,rank_test_score,mean_test_score,std_test_score,min_score,max_score,mean_fit_time,params
1567017922,rnn,2,1,0,1,-1.0897751909018338,0.00047566200517957884,-1.0902508225394707,-1.0892994985271727,36.133188009262085,{}
1567035974,rnn,2,1,0,1,-0.38925176250025056,0.16621669757235571,-0.5554578483512322,-0.22302445252899672,132.9675930738449,{}
1567038619,rnn,2,1,0,1,-0.5641650603686011,0.010129626541104103,-0.5742953336536192,-0.5540360805301211,116.0893931388855,{}
